15047
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
190,0.47896186,0.39815959,-0.77833378,0.079126321,5.3046112,1.3447472,3.9175406,8,1,0,4
191,-0.9061293,0.17388287,0.036022749,0.38392293,6.0000396,2.3498566,0.096037269,3,1,1,1
192,0.44689918,-0.737207,-0.49619725,0.10293275,3.4820209,2.0787454,5.5336733,6,1,1,18
193,0.25676423,0.38275474,0.87859088,0.12509626,1.8995523,1.6693501,0.41124573,2,1,0,1
194,-0.34420085,0.41079167,-0.68207037,0.49754998,0.067193203,1.1312245,1.8139354,17,1,0,37
195,-0.90233588,-0.32818353,0.078894153,0.26806942,0.062607236,2.5751755,5.6481304,14,1,1,33
196,0.25676423,0.38275474,0.87859088,0.12509626,3.2379453,1.1397253,3.6958044,8,1,0,7
197,0.83800542,0.52372277,0.1457648,0.047052987,2.4416108,2.8340399,1.3244647,1,1,0,1
198,0.82208818,-0.48420969,0.027005807,0.29829946,2.5190146,2.5332148,3.5835981,14,1,0,22
199,0.24318664,-0.80473721,-0.4442102,0.30973482,2.826169,1.9970727,5.380825,3,1,1,1
200,0.83801222,0.46500036,0.21293543,0.19018082,2.8063934,2.5625365,1.7932216,17,1,1,29
201,-0.76257563,0.087963864,-0.62242055,0.15275268,1.2152922,1.7502769,1.4449791,9,1,0,7
202,0.28209916,-0.89281231,0.32629883,0.12975109,0.6845147,2.4239948,3.2140269,3,1,0,2
203,-0.51608348,-0.44273409,-0.40066132,0.61409676,1.2871357,1.4954363,6.1522269,1,1,0,1
204,0.25676423,0.38275474,0.87859088,0.12509626,0.69280285,2.0653765,0.81937897,1,1,0,1
205,0,0,0,1,4.9221234,2.256923,3.4577959,4,1,0,1
206,0,0,0,1,4.2006054,2.3659961,1.6934193,16,1,0,24
207,0,0,0,1,3.0728807,0.77415216,5.9695334,6,1,0,5
208,0,0,0,1,3.6692352,1.659824,2.8943796,4,1,0,3
209,-0.68183917,0.59371877,0.29526439,0.30888888,4.8039107,2.258563,6.2367587,7,1,1,10
210,0.25676423,0.38275474,0.87859088,0.12509626,5.7196412,1.2512473,0.20863199,9,1,0,7
211,0.25676423,0.38275474,0.87859088,0.12509626,0.069276765,2.024657,4.2318578,1,1,0,1
212,0.25676423,0.38275474,0.87859088,0.12509626,0.9649927,1.7957171,3.8553591,3,1,0,1
213,0,0,0,1,1.092741,1.6764258,2.6916904,9,1,0,6
214,-0.26649567,0.17985559,0.79021251,0.52172428,4.7022495,0.65464514,5.8895993,6,1,1,4
215,0.25676423,0.38275474,0.87859088,0.12509626,2.6758821,1.7820028,4.2649035,8,1,0,5
216,0.25676423,0.38275474,0.87859088,0.12509626,2.8461008,1.5980004,0.98037916,4,1,0,9
217,0.48300418,0.43064079,0.75356627,0.1157295,2.4513297,1.4075615,0.99503338,37,1,0,347
218,0.25676423,0.38275474,0.87859088,0.12509626,2.3581507,1.926064,1.6236156,5,1,0,3
219,0,0,0,1,0.99545473,1.8850716,3.1249051,33,1,0,69
220,0.12995937,-0.69795698,0.58552784,0.39131027,0.77322632,1.5788631,3.5466359,7,1,1,8
221,0.25676423,0.38275474,0.87859088,0.12509626,2.4915125,1.351737,1.4676455,3,1,0,3
222,0,0,0,1,5.846787,0.057883311,1.9699553,5,1,0,3
223,-0.31795633,0.35718778,-0.55706108,0.67897248,2.5661466,1.3200752,6.2695761,7,1,0,7
224,0.25676423,0.38275474,0.87859088,0.12509626,5.8912425,2.2829671,2.9248433,12,1,0,34
225,0.25676423,0.38275474,0.87859088,0.12509626,3.3182611,1.103613,3.872051,2,1,0,1
226,-0.049076576,0.82360929,-0.41869563,0.37941155,5.6064858,1.940653,2.3458595,3,1,0,1
227,0.15077512,-0.23734008,0.59987843,0.74905437,1.4614896,0.57005161,3.4711807,3,1,0,9
228,-0.1111264,-0.35405749,-0.32375827,0.87033033,1.6228014,0.76035929,5.3726506,33,1,1,153
229,0.25676423,0.38275474,0.87859088,0.12509626,5.0212259,1.5825189,0.79249454,3,1,0,1
230,0,0,0,1,0.65659529,2.4457083,2.6521175,2,1,0,4
231,0.25676423,0.38275474,0.87859088,0.12509626,2.1572053,0.99634486,3.8229117,5,1,0,5
232,0.25676423,0.38275474,0.87859088,0.12509626,1.0850198,2.3429191,0.5157004,2,1,0,1
233,0.28829893,0.16149215,0.74194843,0.58336645,2.7477112,0.6735568,1.7264982,2,1,1,1
234,0.25676423,0.38275474,0.87859088,0.12509626,3.6905329,1.2511455,5.7557015,3,1,0,2
